지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그,현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,전운량(10분위),중하층운량(10분위),지면온도(°C),지면온도 QC플래그
108,서울,2021-04-01 19:00,20.6,,,,4.6,,25,,1007.5,,1017.5,,5,0,13.1,
108,서울,2021-04-01 20:00,19.2,,,,3.4,,27,,1008.3,,1018.3,,6,6,11.9,
108,서울,2021-04-01 21:00,18.1,,,,3.7,,33,,1009.4,,1019.5,,6,6,11.2,
108,서울,2021-04-01 22:00,16.5,,,,6.5,,38,,1010.1,,1020.3,,6,6,10.6,
108,서울,2021-04-01 23:00,15.4,,,,5.7,,40,,1010.3,,1020.5,,8,8,10.4,
108,서울,2021-04-02 00:00,14.6,,,,5.1,,41,,1010.2,,1020.4,,9,9,10.3,
108,서울,2021-04-02 01:00,14.2,,,,4.8,,39,,1010.9,,1021.1,,10,10,10,
108,서울,2021-04-02 02:00,13.7,,,,4.3,,39,,1010.2,,1020.5,,9,9,9.2,
108,서울,2021-04-02 03:00,12.9,,,,4.8,,43,,1010,,1020.3,,4,4,8.3,
108,서울,2021-04-02 04:00,12.6,,,,5,,45,,1009.8,,1020.1,,8,8,8.2,
108,서울,2021-04-02 05:00,12.8,,,,3.7,,45,,1010.2,,1020.5,,9,9,9,
108,서울,2021-04-02 06:00,12.7,,,,3.6,,45,,1010.3,,1020.6,,9,9,8.9,
108,서울,2021-04-02 07:00,12.9,,,,4,,44,,1011.4,,1021.7,,9,9,9.6,
108,서울,2021-04-02 08:00,13.6,,,,4.1,,42,,1011,,1021.3,,8,8,11,
108,서울,2021-04-02 09:00,15.4,,,,4.9,,38,,1010.9,,1021.1,,5,2,15.6,
108,서울,2021-04-02 10:00,17.4,,,,3.9,,34,,1010.9,,1021,,7,7,20.4,
108,서울,2021-04-02 11:00,18.9,,,,3.9,,29,,1010.2,,1020.2,,8,8,21.6,
108,서울,2021-04-02 12:00,20.7,,,,3.9,,26,,1009.4,,1019.4,,9,9,24.6,
108,서울,2021-04-02 13:00,21.6,,,,2.8,,26,,1008.5,,1018.4,,9,9,23.7,
108,서울,2021-04-02 14:00,22,,,,2.1,,26,,1007.7,,1017.6,,9,9,22.8,
108,서울,2021-04-02 15:00,22.9,,,,1.6,,26,,1007.1,,1016.9,,9,9,22.9,
108,서울,2021-04-02 16:00,22.3,,,,.9,,27,,1007,,1016.9,,10,10,19.8,
108,서울,2021-04-02 17:00,21.7,,,,1.9,,29,,1006.9,,1016.8,,10,10,18.5,
108,서울,2021-04-02 18:00,21,,,,1.8,,30,,1007.2,,1017.2,,10,10,16.2,
108,서울,2021-04-02 19:00,19.9,,0,,2.3,,34,,1007.2,,1017.2,,10,3,15,
108,서울,2021-04-02 20:00,19.4,,0,,2.9,,35,,1007.5,,1017.5,,10,10,14.2,
108,서울,2021-04-02 21:00,19,,,9,.8,,36,,1007.7,,1017.7,,10,10,14.5,
108,서울,2021-04-02 22:00,18.8,,,9,2.5,,38,,1007.4,,1017.4,,10,9,14.1,
108,서울,2021-04-02 23:00,18.4,,,9,2.4,,40,,1007.4,,1017.4,,10,9,13.6,
108,서울,2021-04-03 00:00,18,,,9,2.4,,41,,1006.8,,1016.8,,9,9,13.1,
108,서울,2021-04-03 01:00,17.7,,,,1.8,,45,,1006.5,,1016.5,,9,2,13.1,
108,서울,2021-04-03 02:00,17.6,,,,2.5,,49,,1005.9,,1015.9,,9,7,13.4,
108,서울,2021-04-03 03:00,17.7,,,,2.4,,51,,1005.4,,1015.4,,9,9,13.4,
108,서울,2021-04-03 04:00,17.6,,,,2.4,,54,,1005.2,,1015.2,,9,6,13.5,
108,서울,2021-04-03 05:00,17.6,,,,2.5,,57,,1004.5,,1014.5,,9,7,13.4,
108,서울,2021-04-03 06:00,17.4,,,,3.4,,59,,1004,,1014,,10,6,13.4,
108,서울,2021-04-03 07:00,17.3,,,,3.2,,60,,1004.2,,1014.2,,10,4,13.5,
108,서울,2021-04-03 08:00,17.3,,0,,2.6,,60,,1004.3,,1014.3,,10,4,13.8,
108,서울,2021-04-03 09:00,17.5,,0,,1.4,,62,,1004.2,,1014.2,,10,4,14.7,
108,서울,2021-04-03 10:00,16.8,,.7,,1.9,,79,,1003.9,,1014,,10,8,15,
108,서울,2021-04-03 11:00,15.8,,4.1,,2.2,,89,,1003.6,,1013.7,,10,8,15.2,
108,서울,2021-04-03 12:00,14.9,,10.3,,2.9,,94,,1003,,1013.2,,10,9,14.6,
108,서울,2021-04-03 13:00,14.8,,8,,2.1,,94,,1002.3,,1012.5,,10,9,15.2,
108,서울,2021-04-03 14:00,14.5,,5.5,,3.7,,96,,1001.2,,1011.3,,10,8,14.7,
108,서울,2021-04-03 15:00,14.4,,4.7,,3.3,,96,,1000.3,,1010.4,,10,8,14.6,
108,서울,2021-04-03 16:00,14.4,,4.5,,3.9,,98,,999.5,,1009.6,,10,9,14.6,
108,서울,2021-04-03 17:00,14.3,,3,,3.3,,98,,999.1,,1009.2,,10,8,14.3,
108,서울,2021-04-03 18:00,14.2,,4,,2.9,,98,,999.4,,1009.5,,10,8,13.9,
108,서울,2021-04-03 19:00,14,,4.4,,3.3,,97,,999,,1009.1,,10,7,13.7,
108,서울,2021-04-03 20:00,13.5,,1.1,,5,,95,,999.3,,1009.5,,10,7,13.3,
108,서울,2021-04-03 21:00,12.5,,0,,5.4,,94,,999.4,,1009.6,,10,8,12.7,
108,서울,2021-04-03 22:00,11.7,,5.3,,5.1,,95,,1000,,1010.2,,10,8,11.9,
108,서울,2021-04-03 23:00,11.4,,.6,,3.7,,94,,1000.4,,1010.7,,10,7,11.8,
108,서울,2021-04-04 00:00,10.9,,0,,3.9,,92,,1000.8,,1011.1,,10,7,11.4,
108,서울,2021-04-04 01:00,10.5,,.2,,3.9,,96,,1000.6,,1010.9,,10,8,11.1,
108,서울,2021-04-04 02:00,10.3,,0,,4.4,,94,,1000.6,,1010.9,,10,8,10.9,
108,서울,2021-04-04 03:00,10.4,,0,,3.9,,91,,1001,,1011.3,,10,8,10.8,
108,서울,2021-04-04 04:00,10.2,,0,,3.3,,92,,1001.5,,1011.8,,10,8,10.6,
108,서울,2021-04-04 05:00,9.7,,.3,,4.5,,93,,1001.3,,1011.6,,10,8,10.2,
108,서울,2021-04-04 06:00,9.5,,.1,,3.6,,91,,1002.4,,1012.7,,8,8,10.1,
108,서울,2021-04-04 07:00,9.6,,,9,4.3,,86,,1002.8,,1013.1,,10,7,10.2,
108,서울,2021-04-04 08:00,10,,,9,3.8,,80,,1004.1,,1014.5,,10,7,11,
108,서울,2021-04-04 09:00,10.7,,,9,4.5,,75,,1004.8,,1015.1,,9,7,13.2,
108,서울,2021-04-04 10:00,11.6,,,9,3.4,,67,,1005.6,,1015.9,,9,9,14.7,
108,서울,2021-04-04 11:00,12.8,,,9,3.3,,61,,1005.6,,1015.9,,9,9,18.2,
108,서울,2021-04-04 12:00,14.7,,,9,3.6,,53,,1005.7,,1015.9,,4,4,25.4,
108,서울,2021-04-04 13:00,15.5,,,9,2.8,,51,,1005.2,,1015.4,,6,6,23.9,
108,서울,2021-04-04 14:00,15.4,,,9,1.7,,50,,1004.8,,1015,,7,7,22.5,
108,서울,2021-04-04 15:00,15.4,,,9,1.9,,50,,1004.7,,1014.9,,8,8,18.8,
108,서울,2021-04-04 16:00,15,,,9,2.3,,52,,1004.9,,1015.1,,8,8,16.6,
108,서울,2021-04-04 17:00,14.8,,,9,2.4,,51,,1005.1,,1015.3,,8,8,15.2,
108,서울,2021-04-04 18:00,14.3,,,9,2.7,,50,,1005.6,,1015.8,,8,8,13.8,
108,서울,2021-04-04 19:00,13.6,,,9,2.4,,51,,1006.2,,1016.4,,7,7,12.3,
108,서울,2021-04-04 20:00,12.3,,,9,2.5,,54,,1007.7,,1018,,2,2,10.3,
108,서울,2021-04-04 21:00,11.4,,,9,3.7,,55,,1008.8,,1019.2,,3,3,9.6,
108,서울,2021-04-04 22:00,10.3,,,9,2.2,,60,,1009.7,,1020.1,,0,0,8.7,
108,서울,2021-04-04 23:00,9.6,,,9,3.1,,60,,1010.1,,1020.5,,0,0,7.9,
108,서울,2021-04-05 00:00,9,,,9,2.1,,61,,1010.5,,1020.9,,0,0,7.5,
108,서울,2021-04-05 01:00,8.1,,,,1.8,,67,,1010.9,,1021.4,,0,0,7,
108,서울,2021-04-05 02:00,7.4,,,,2.6,,69,,1011.2,,1021.7,,0,0,6.5,
108,서울,2021-04-05 03:00,6.8,,,,2.8,,71,,1011.6,,1022.2,,0,0,6.1,
108,서울,2021-04-05 04:00,6.5,,,,2.1,,72,,1011.7,,1022.3,,0,0,5.8,
108,서울,2021-04-05 05:00,6.1,,,,2.3,,75,,1012.2,,1022.8,,0,0,5.5,
108,서울,2021-04-05 06:00,5.5,,,,2.3,,78,,1012.6,,1023.2,,0,0,5,
108,서울,2021-04-05 07:00,5.4,,,,2.3,,78,,1013.5,,1024.2,,0,0,5.2,
108,서울,2021-04-05 08:00,7.9,,,,2.6,,66,,1013.5,,1024,,0,0,7.9,
108,서울,2021-04-05 09:00,10.4,,,,3.1,,51,,1014,,1024.5,,0,0,15.5,
108,서울,2021-04-05 10:00,12.5,,,,3.4,,34,,1013.9,,1024.3,,0,0,20.2,
108,서울,2021-04-05 11:00,14.2,,,,3.3,,28,,1014,,1024.3,,0,0,24.1,
108,서울,2021-04-05 12:00,15.4,,,,2.2,,24,,1013.3,,1023.5,,0,0,26.5,
108,서울,2021-04-05 13:00,16.6,,,,2.3,,24,,1011.9,,1022.1,,0,0,28.4,
108,서울,2021-04-05 14:00,17.9,,,,1.7,,23,,1011.1,,1021.2,,0,0,28.3,
108,서울,2021-04-05 15:00,18.4,,,,2.4,,23,,1010.2,,1020.2,,0,0,26.8,
108,서울,2021-04-05 16:00,19,,,,1.8,,21,,1009.8,,1019.8,,2,0,23.9,
108,서울,2021-04-05 17:00,17.4,,,,5.1,,37,,1009.8,,1019.9,,2,0,16.8,
108,서울,2021-04-05 18:00,15.9,,,,4.2,,39,,1010,,1020.2,,2,0,13.7,
108,서울,2021-04-05 19:00,14.4,,,,2.7,,39,,1010.1,,1020.3,,0,0,11.6,
108,서울,2021-04-05 20:00,13.3,,,,2,,41,,1010.6,,1020.9,,1,0,10.6,
108,서울,2021-04-05 21:00,12.3,,,,1.6,,45,,1011.2,,1021.5,,7,0,9.7,
108,서울,2021-04-05 22:00,11.4,,,,1.5,,48,,1011.3,,1021.7,,1,1,9,
108,서울,2021-04-05 23:00,10.6,,,,.7,,50,,1011.2,,1021.6,,5,3,8.7,
108,서울,2021-04-06 00:00,10.8,,,,.4,,52,,1011,,1021.4,,9,8,9.2,
108,서울,2021-04-06 01:00,10.9,,,,2,,54,,1010.7,,1021.1,,10,10,9.4,
108,서울,2021-04-06 02:00,10.8,,,,1,,55,,1010.5,,1020.9,,9,9,8.7,
108,서울,2021-04-06 03:00,10.3,,,,1.4,,58,,1010.1,,1020.5,,3,3,8.1,
108,서울,2021-04-06 04:00,10,,,,1.9,,61,,1010,,1020.4,,7,0,8,
108,서울,2021-04-06 05:00,9.5,,,,1.5,,64,,1010.4,,1020.8,,9,6,8,
108,서울,2021-04-06 06:00,9.4,,,,1.6,,66,,1010.8,,1021.2,,9,3,7.9,
108,서울,2021-04-06 07:00,9.4,,,,.5,,64,,1010.7,,1021.1,,8,5,8.7,
108,서울,2021-04-06 08:00,10.5,,,,1.2,,63,,1011.1,,1021.5,,8,4,10.9,
108,서울,2021-04-06 09:00,12.5,,,,1.5,,57,,1011.1,,1021.4,,7,3,16.7,
108,서울,2021-04-06 10:00,14.2,,,9,2.3,,49,,1011.1,,1021.3,,5,0,21.4,
108,서울,2021-04-06 11:00,16.1,,,9,2.2,,37,,1010.7,,1020.9,,2,0,25.5,
108,서울,2021-04-06 12:00,17,,,,3.1,,32,,1009.9,,1020,,0,0,27.6,
108,서울,2021-04-06 13:00,18.2,,,,4.1,,29,,1009.2,,1019.2,,0,0,28.5,
108,서울,2021-04-06 14:00,18.9,,,,3.5,,34,,1008.5,,1018.5,,0,0,27.7,
108,서울,2021-04-06 15:00,18.8,,,9,4.8,,33,,1008.2,,1018.2,,0,0,25.3,
108,서울,2021-04-06 16:00,18.6,,,,4.8,,35,,1007.9,,1017.9,,0,0,22.2,
108,서울,2021-04-06 17:00,18.2,,,,4.5,,38,,1007.7,,1017.7,,0,0,17.3,
108,서울,2021-04-06 18:00,17.4,,,,3.2,,48,,1007.6,,1017.7,,0,0,14.8,
108,서울,2021-04-06 19:00,16,,,9,2.5,,48,,1007.8,,1018,,0,0,13,
108,서울,2021-04-06 20:00,15.1,,,,3.8,,48,,1008,,1018.2,,0,0,11.5,
108,서울,2021-04-06 21:00,14.2,,,,3.2,,52,,1009.3,,1019.5,,0,0,10.7,
108,서울,2021-04-06 22:00,12.9,,,,1.6,,56,,1009.9,,1020.2,,0,0,10.1,
108,서울,2021-04-06 23:00,12.1,,,,2.7,,59,,1009.9,,1020.2,,0,0,9.4,
108,서울,2021-04-07 00:00,11.4,,,,3,,61,,1010.5,,1020.9,,0,0,8.8,
108,서울,2021-04-07 01:00,10.6,,,,2.3,,64,,1010.6,,1021,,4,0,8.4,
108,서울,2021-04-07 02:00,10,,,,2.6,,69,,1010.1,,1020.5,,0,0,7.9,
108,서울,2021-04-07 03:00,9.4,,,,1.6,,70,,1009.9,,1020.3,,0,0,7.5,
108,서울,2021-04-07 04:00,9,,,,1.7,,71,,1009.8,,1020.2,,0,0,7.1,
108,서울,2021-04-07 05:00,8.7,,,,2.2,,75,,1010.3,,1020.8,,0,0,6.9,
108,서울,2021-04-07 06:00,8.2,,,,1.2,,77,,1010.3,,1020.8,,0,0,6.5,
108,서울,2021-04-07 07:00,8.3,,,,1.2,,79,,1010.7,,1021.2,,0,0,7,
108,서울,2021-04-07 08:00,10,,,,2,,72,,1010.7,,1021.1,,0,0,10.4,
108,서울,2021-04-07 09:00,12.6,,,,1.2,,62,,1010.9,,1021.2,,0,0,17.5,
108,서울,2021-04-07 10:00,14.9,,,,1.8,,57,,1010.9,,1021.2,,0,0,22.4,
108,서울,2021-04-07 11:00,16.7,,,,2.8,,46,,1010.5,,1020.6,,0,0,25.9,
108,서울,2021-04-07 12:00,18.9,,,,2.9,,31,,1009.7,,1019.7,,0,0,27.7,
108,서울,2021-04-07 13:00,19.3,,,,4,,27,,1008.8,,1018.8,,0,0,28.9,
108,서울,2021-04-07 14:00,20.2,,,,4.2,,28,,1008.2,,1018.2,,0,0,28.6,
108,서울,2021-04-07 15:00,20.4,,,,3.8,,32,,1007.8,,1017.8,,0,0,26.4,
108,서울,2021-04-07 16:00,19.7,,,,4.3,,28,,1007.5,,1017.4,,0,0,22.9,
108,서울,2021-04-07 17:00,18.8,,,,4.2,,29,,1007.4,,1017.4,,0,0,17.2,
108,서울,2021-04-07 18:00,17.5,,,,3.6,,27,,1007.3,,1017.4,,0,0,14.3,
108,서울,2021-04-07 19:00,15.8,,,,2.7,,28,,1007.2,,1017.4,,0,0,12.1,
108,서울,2021-04-07 20:00,14.8,,,,2.7,,29,,1007.6,,1017.8,,0,0,10.8,
108,서울,2021-04-07 21:00,13.8,,,,2.4,,40,,1008,,1018.2,,0,0,10.3,
108,서울,2021-04-07 22:00,13,,,,2.2,,51,,1008,,1018.3,,0,0,9.8,
108,서울,2021-04-07 23:00,12.5,,,,2.6,,51,,1008.1,,1018.4,,5,0,9.3,
108,서울,2021-04-08 00:00,12,,,,2.8,,41,,1007.8,,1018.1,,0,0,8.4,
108,서울,2021-04-08 01:00,11.3,,,,2.5,,38,,1007.7,,1018,,3,0,7.7,
108,서울,2021-04-08 02:00,10.6,,,,2.3,,37,,1007.6,,1018,,1,0,7.1,
108,서울,2021-04-08 03:00,10.1,,,,2.9,,40,,1007.4,,1017.8,,0,0,6.6,
108,서울,2021-04-08 04:00,8.9,,,,.8,,41,,1007.4,,1017.8,,0,0,6.1,
108,서울,2021-04-08 05:00,8.1,,,,1.1,,45,,1007.6,,1018.1,,0,0,5.5,
108,서울,2021-04-08 06:00,7.6,,,,1.1,,48,,1007.9,,1018.4,,0,0,5.2,
108,서울,2021-04-08 07:00,7.2,,,,1.3,,49,,1008.4,,1018.9,,0,0,5.9,
108,서울,2021-04-08 08:00,10.1,,,,2.2,,47,,1008.7,,1019.1,,0,0,9.7,
108,서울,2021-04-08 09:00,12.6,,,,2.4,,42,,1009,,1019.3,,0,0,17.1,
108,서울,2021-04-08 10:00,13.9,,,,2.4,,40,,1009.2,,1019.4,,0,0,22.7,
108,서울,2021-04-08 11:00,16.2,,,,1,,36,,1008.9,,1019.1,,0,0,25.9,
108,서울,2021-04-08 12:00,15.8,,,,4.2,,30,,1008.5,,1018.7,,0,0,27.8,
108,서울,2021-04-08 13:00,16.5,,,,3.6,,27,,1008,,1018.1,,0,0,28.8,
108,서울,2021-04-08 14:00,17.7,,,,3.3,,31,,1007.4,,1017.5,,0,0,28.9,
108,서울,2021-04-08 15:00,17.5,,,,4.4,,28,,1006.9,,1017,,0,0,27.4,
108,서울,2021-04-08 16:00,17.8,,,,5,,25,,1006.4,,1016.4,,0,0,22.9,
108,서울,2021-04-08 17:00,17.4,,,,5,,24,,1006.2,,1016.3,,0,0,16.7,
108,서울,2021-04-08 18:00,16.8,,,,4.7,,23,,1006.5,,1016.6,,0,0,13.5,
108,서울,2021-04-08 19:00,15.1,,,,4.5,,27,,1007.1,,1017.3,,0,0,11.3,
108,서울,2021-04-08 20:00,13.9,,,,3,,28,,1007.9,,1018.1,,0,0,9.9,
108,서울,2021-04-08 21:00,13,,,,2.4,,28,,1008.9,,1019.2,,0,0,9.1,
108,서울,2021-04-08 22:00,12,,,,2.8,,31,,1009.7,,1020,,0,0,8.3,
108,서울,2021-04-08 23:00,11.2,,,,3.3,,33,,1009.6,,1020,,0,0,7.6,
108,서울,2021-04-09 00:00,10.4,,,,1.4,,33,,1009.9,,1020.3,,0,0,7.2,
108,서울,2021-04-09 01:00,10.1,,,,3.5,,38,,1009.7,,1020.1,,0,0,6.7,
108,서울,2021-04-09 02:00,9.5,,,,1.8,,38,,1010.1,,1020.5,,0,0,6.3,
108,서울,2021-04-09 03:00,8.6,,,,1.1,,41,,1010.4,,1020.9,,0,0,5.8,
108,서울,2021-04-09 04:00,7.8,,,,.8,,43,,1010.8,,1021.3,,0,0,5.3,
108,서울,2021-04-09 05:00,7.7,,,,2.4,,42,,1011.4,,1021.9,,0,0,5.1,
108,서울,2021-04-09 06:00,7.7,,,,2.9,,44,,1012,,1022.5,,0,0,5.1,
108,서울,2021-04-09 07:00,8.8,,,,4.6,,51,,1012.5,,1023,,0,0,5.9,
108,서울,2021-04-09 08:00,10.6,,,,4.3,,52,,1013.5,,1023.9,,0,0,9.6,
108,서울,2021-04-09 09:00,12.4,,,9,4.6,,49,,1014.1,,1024.5,,0,0,15.9,
108,서울,2021-04-09 10:00,14.2,,,9,4.2,,43,,1014.8,,1025.1,,0,0,21.3,
108,서울,2021-04-09 11:00,15.8,,,,2,,38,,1015,,1025.2,,0,0,25.1,
108,서울,2021-04-09 12:00,17,,,,2.3,,34,,1014.7,,1024.9,,1,1,28.2,
108,서울,2021-04-09 13:00,17.2,,,,1.4,,30,,1014.2,,1024.4,,4,2,30,
108,서울,2021-04-09 14:00,18.8,,,,1.8,,26,,1013.7,,1023.8,,3,2,29.2,
108,서울,2021-04-09 15:00,19.3,,,,2.9,,27,,1013.4,,1023.4,,3,2,27.9,
108,서울,2021-04-09 16:00,19.5,,,,1,,27,,1013,,1023,,5,3,24.6,
108,서울,2021-04-09 17:00,18.5,,,,2.3,,29,,1013.1,,1023.2,,3,3,18.9,
108,서울,2021-04-09 18:00,18,,,,2.6,,28,,1013.4,,1023.5,,1,1,15.6,
108,서울,2021-04-09 19:00,16.2,,,,2.8,,33,,1013.9,,1024.1,,0,0,13,
108,서울,2021-04-09 20:00,15.1,,,,2.7,,35,,1014.7,,1025,,1,0,11.4,
108,서울,2021-04-09 21:00,14.5,,,,3.2,,39,,1015.9,,1026.2,,0,0,10.5,
108,서울,2021-04-09 22:00,13.5,,,,2.4,,49,,1017.2,,1027.5,,0,0,10,
108,서울,2021-04-09 23:00,12.4,,,,2,,50,,1017.6,,1028,,2,0,9.4,
108,서울,2021-04-10 00:00,11.4,,,,2.5,,52,,1018,,1028.4,,0,0,8.8,
108,서울,2021-04-10 01:00,10.4,,,,2.5,,54,,1018.2,,1028.7,,0,0,8.1,
108,서울,2021-04-10 02:00,9.8,,,,2.5,,55,,1018.4,,1028.9,,0,0,7.6,
108,서울,2021-04-10 03:00,9.1,,,,2.2,,57,,1018.5,,1029,,0,0,7.2,
108,서울,2021-04-10 04:00,8.7,,,,2.4,,59,,1018.5,,1029,,0,0,6.9,
108,서울,2021-04-10 05:00,8.2,,,,2.1,,60,,1019.4,,1030,,0,0,6.6,
108,서울,2021-04-10 06:00,7.8,,,,3.8,,63,,1019.9,,1030.5,,0,0,6.3,
108,서울,2021-04-10 07:00,8,,,,3.4,,63,,1020.6,,1031.2,,0,0,6.9,
108,서울,2021-04-10 08:00,9.5,,,,2.7,,57,,1020.9,,1031.4,,0,0,10.3,
108,서울,2021-04-10 09:00,11.7,,,9,2.2,,52,,1021.3,,1031.8,,0,0,16.1,
108,서울,2021-04-10 10:00,13.5,,,,1.6,,49,,1021.5,,1031.9,,0,0,21.3,
108,서울,2021-04-10 11:00,15.2,,,,1.5,,45,,1021.3,,1031.6,,0,0,25.1,
108,서울,2021-04-10 12:00,16.1,,,,2.3,,41,,1020.5,,1030.8,,0,0,27.6,
108,서울,2021-04-10 13:00,17.5,,,9,1.3,,39,,1019.9,,1030.1,,1,1,28.9,
108,서울,2021-04-10 14:00,18.3,,,,2.8,,38,,1019.2,,1029.3,,1,1,28.9,
108,서울,2021-04-10 15:00,18.8,,,,3.2,,38,,1019,,1029.1,,4,4,27.1,
108,서울,2021-04-10 16:00,17.7,,,,4.3,,35,,1018.7,,1028.9,,0,0,23.3,
108,서울,2021-04-10 17:00,17,,,,4,,29,,1018.6,,1028.8,,0,0,18.6,
108,서울,2021-04-10 18:00,15.8,,,,3.6,,31,,1018.7,,1029,,0,0,15.3,
108,서울,2021-04-10 19:00,13.8,,,,2.6,,36,,1019,,1029.3,,0,0,12.7,
108,서울,2021-04-10 20:00,12.7,,,,2.3,,50,,1019.6,,1030,,0,0,11.3,
108,서울,2021-04-10 21:00,11.8,,,,2.1,,55,,1020.1,,1030.5,,0,0,10.5,
108,서울,2021-04-10 22:00,11.2,,,,.9,,59,,1020.2,,1030.7,,0,0,9.8,
108,서울,2021-04-10 23:00,10.5,,,,1.5,,60,,1020.5,,1031,,0,0,9.1,
108,서울,2021-04-11 00:00,9.7,,,,1.1,,63,,1020.7,,1031.2,,0,0,8.5,
108,서울,2021-04-11 01:00,9.5,,,,.7,,66,,1020.9,,1031.4,,0,0,8,
108,서울,2021-04-11 02:00,8.9,,,,.6,,60,,1020.7,,1031.3,,0,0,7.5,
108,서울,2021-04-11 03:00,8.6,,,,1.5,,60,,1020.6,,1031.2,,0,0,7.2,
108,서울,2021-04-11 04:00,8.4,,,,.7,,63,,1020.6,,1031.2,,0,0,6.7,
108,서울,2021-04-11 05:00,8.2,,,,1.3,,62,,1020.6,,1031.2,,0,0,6.5,
108,서울,2021-04-11 06:00,7.8,,,,1.9,,66,,1020.8,,1031.4,,0,0,6.3,
108,서울,2021-04-11 07:00,7.6,,,,2.1,,68,,1021,,1031.6,,0,0,7.2,
108,서울,2021-04-11 08:00,9.5,,,,2,,64,,1021,,1031.5,,0,0,10.6,
108,서울,2021-04-11 09:00,12.2,,,,2.1,,50,,1021.6,,1032,,0,0,15.9,
108,서울,2021-04-11 10:00,14.8,,,,1.7,,40,,1021.4,,1031.8,,0,0,21.2,
108,서울,2021-04-11 11:00,17.1,,,,1.3,,29,,1021.2,,1031.4,,0,0,26.2,
108,서울,2021-04-11 12:00,18.8,,,,1.8,,29,,1020.4,,1030.5,,0,0,29.8,
108,서울,2021-04-11 13:00,19.9,,,,2,,26,,1019.3,,1029.4,,6,0,30.6,
108,서울,2021-04-11 14:00,20.8,,,,2.2,,27,,1018.4,,1028.5,,3,0,31.6,
108,서울,2021-04-11 15:00,21.2,,,,1.6,,26,,1017.7,,1027.7,,8,0,26.8,
108,서울,2021-04-11 16:00,21.5,,,,1.7,,26,,1016.6,,1026.6,,6,0,26.5,
108,서울,2021-04-11 17:00,20.8,,,,3.2,,29,,1016.4,,1026.5,,2,0,21.2,
108,서울,2021-04-11 18:00,19.5,,,,3.7,,34,,1016.3,,1026.3,,2,0,17.6,
108,서울,2021-04-11 19:00,18.1,,,,2.7,,42,,1016.1,,1026.2,,8,3,15.4,
108,서울,2021-04-11 20:00,17.1,,,,2.8,,45,,1016,,1026.2,,9,9,14.1,
108,서울,2021-04-11 21:00,16.5,,,,1.1,,45,,1016.2,,1026.4,,9,0,13.6,
108,서울,2021-04-11 22:00,16.1,,,,.8,,46,,1016.8,,1027,,10,10,13.4,
108,서울,2021-04-11 23:00,15.5,,,,.7,,50,,1016.3,,1026.6,,9,4,12.6,
108,서울,2021-04-12 00:00,15,,,9,.2,,53,,1015.9,,1026.2,,9,8,12.5,
108,서울,2021-04-12 01:00,14.7,,,,1.3,,52,,1015.4,,1025.7,,10,9,12.4,
108,서울,2021-04-12 02:00,14.4,,,,.4,,52,,1014.8,,1025.1,,10,10,12.3,
108,서울,2021-04-12 03:00,14.2,,,,1,,50,,1014.5,,1024.8,,9,7,12,
108,서울,2021-04-12 04:00,13.7,,,,1.6,,53,,1013.9,,1024.2,,8,5,11.4,
108,서울,2021-04-12 05:00,13.5,,,,2.4,,54,,1013.5,,1023.8,,9,7,11.4,
108,서울,2021-04-12 06:00,13.5,,,,2,,54,,1012.8,,1023.1,,9,6,11.4,
108,서울,2021-04-12 07:00,13.9,,,,2.1,,55,,1012.5,,1022.8,,10,6,12,
108,서울,2021-04-12 08:00,14.6,,,,1.2,,52,,1012.7,,1022.9,,10,10,13,
108,서울,2021-04-12 09:00,15.5,,,,2.6,,49,,1012.4,,1022.6,,10,10,14.2,
108,서울,2021-04-12 10:00,16.1,,0,,2,,46,,1012.3,,1022.5,,10,3,15.3,
108,서울,2021-04-12 11:00,16.9,,0,,2.8,,41,,1011,,1021.1,,10,3,17.5,
108,서울,2021-04-12 12:00,17.6,,0,,3.9,,39,,1010.1,,1020.2,,10,8,17.5,
108,서울,2021-04-12 13:00,16.6,,0,,3.8,,48,,1008.9,,1019,,10,7,16,
108,서울,2021-04-12 14:00,14.3,,.3,,4.8,,58,,1007.9,,1018.1,,10,8,14.3,
108,서울,2021-04-12 15:00,12.9,,1.3,,3.6,,79,,1006.3,,1016.6,,10,8,14.3,
108,서울,2021-04-12 16:00,12.2,,1.8,,3.4,,92,,1004.5,,1014.8,,10,7,14.2,
108,서울,2021-04-12 17:00,12,,2,,4,,94,,1003.2,,1013.5,,10,8,13.5,
108,서울,2021-04-12 18:00,12,,1.5,,3.8,,95,,1002.1,,1012.4,,10,9,12.7,
108,서울,2021-04-12 19:00,12,,4.1,,2.6,,97,,1001.2,,1011.4,,10,8,12.4,
108,서울,2021-04-12 20:00,12.1,,4.5,,2.6,,98,,1000.6,,1010.8,,10,9,12.3,
108,서울,2021-04-12 21:00,12.2,,1.6,,2.5,,98,,1000.4,,1010.6,,10,8,12.4,
108,서울,2021-04-12 22:00,12.4,,1.2,,2.6,,99,,999.6,,1009.8,,10,8,12.5,
108,서울,2021-04-12 23:00,12.5,,.7,,1.8,,98,,998.6,,1008.8,,10,8,12.5,
